pattern_id,static_top_genes,static_top_orgs,static_essential_frac,traj_top_genes,traj_top_orgs,traj_essential_frac,know_top_genes,know_top_orgs,know_essential_frac,corr_static_traj,corr_static_know,corr_traj_know,mean_alignment
72,spdS | asnS | thiE | grcC1 | cls | fadD2 | htpX,"ccrescentus,mtuberculosis,styphimurium",0.26666666666666666,cmk | cmk | cmk | cmk | gpmI | gpmI | pmgI | pgm,"mgenitalium,mpne,saureus,styphimurium,syn3a",0.9333333333333333,parA | hisI | dnaQ | echA21 | accD5 | argC | rnhA-dnaQ | mltB,"abaylyi,ccrescentus,mpne,mtuberculosis",0.4,-0.018807417338331973,0.0064717125598072476,-0.2328301841253389,-0.08172196296795455
125,yadB | yicI | seqA | prpC | yijD | yheT | yfcF | iroD,"ccrescentus,mtuberculosis,styphimurium",0.0,tdk | tdk | gap | gap | gapDH | gap | gapA | glpK,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.7333333333333333,ftsK | ribF | tatC | serC | echA21 | accD5 | argC | mltB,"abaylyi,mtuberculosis,styphimurium",0.26666666666666666,-0.06707595762143183,0.028489103224821215,-0.20786941344199183,-0.08215208927953414
60,yfaZ | pbpC | yijO | yahO | hflX | yfaO | yjgM | ydhD,"saureus,styphimurium",0.06666666666666667,folD | folD | folD | folD | folD | folD | nadK | cdsA,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.6,SA1672 | msrA | msrA | ychF | msrA | ruvB | truB | cysE,"abaylyi,ccrescentus,mgenitalium,mpne,saureus,styphimurium,syn3a",0.4666666666666667,-0.028042141919291875,-0.020420951413230713,-0.2007396373194969,-0.0830675768840065
34,ydcX | ygaM | yedD | ycfS | ybhQ | yajD | yheS | yfhK,styphimurium,0.0,ackA | ackA | ack | ackA | ackA | pgm | pmgI | gpmI,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.7333333333333333,lspA,"mgenitalium,mpne",0.4666666666666667,-0.21701285254938504,0.027793125228983383,-0.0627846763488544,-0.084001467889752
59,pduN | ybeL | ssaM | rfbB | pduH | invA | rplI | rplX,"ccrescentus,mtuberculosis,styphimurium",0.2,tmk | tmk | tmk | tmk | tmk | adk | adk | adk,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.9333333333333333,hisI | parA | fabD | lppJ | ugpQ | cpaG,"ccrescentus,mpne,mtuberculosis,styphimurium",0.26666666666666666,0.01295971561675024,-0.1854484446035133,-0.08035960031066995,-0.08428277643247767
32,rpsN | rpsS | rplW | capG | SA1293 | capP | cbiH | ugd,"abaylyi,mgenitalium,mpne,saureus,styphimurium",0.5333333333333333,galU | galU; gtaB | galU | galU | galU | galU | pyrH | pyrH,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.8666666666666667,SA1672 | yibK | glyA | dnaJ | glyA | dlaT | glyA | dnaJ,"ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.4666666666666667,0.05773010517817627,-0.015419030184340909,-0.29567123719262345,-0.08445338739959603
104,cbiA | rpsN | rplW | rpmJ,"abaylyi,ccrescentus,mtuberculosis,saureus,styphimurium",0.13333333333333333,pta | pta | pta | pta | eutD | dctD | glpK | glpK,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.6,SA1672 | msrA | msrA | ychF | yibK | msrA | ruvB | msrA,"abaylyi,ccrescentus,mgenitalium,mpne,saureus,styphimurium,syn3a",0.3333333333333333,0.10660840917238687,-0.06663443568106824,-0.2945297082757446,-0.08485191159480865
5,dnaA | clpA | metS,"ccrescentus,mtuberculosis,styphimurium,syn3a",0.2,pgi | pgi | pgi | tdk | tdk | ack | ackA | ackA,"abaylyi,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.8,SA1672 | fruA | dusB | glyA | crcB | nth | nth | rluB,"abaylyi,mgenitalium,mpne,mtuberculosis,saureus,syn3a",0.4,0.04503115626471384,-0.08715972380749291,-0.21802203221791674,-0.0867168665868986
53,aphA | idi | fucI | gyrA | katE | cspD | nhaB | sopA,"styphimurium,syn3a",0.13333333333333333,tpiA | tpi | tpiA | tpiA | tpiA | tpi | pmmB | deoB,"ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.8,rpiB | smc | ribF | natA,"mgenitalium,mpne,syn3a",0.9333333333333333,-0.047093086854324055,0.009323833388080153,-0.23039029453585164,-0.08938651600069851
37,rpmD | rpsJ | nuoI | cheU | rpsS | lpxD | rplX | esxD,"ccrescentus,mtuberculosis,styphimurium",0.4,pgi | pgi | pgi | nadK | dctD | pykF | pyk | pyk,"abaylyi,ccrescentus,mgenitalium,mpne,saureus,styphimurium,syn3a",0.8,frdA | moaE2 | devB | sigK | yidC | fzeA | hutI,"ccrescentus,mtuberculosis",0.2,0.015082378145890266,-0.03824709754093168,-0.2464376170268049,-0.08986744547394876
10,rimM | pbp2 | SA1523 | msrB | pbpA,"abaylyi,mgenitalium,mpne,saureus,syn3a",0.6,glpK | glpK | glpK | glpK | glpK | glpK | glpK | nadK,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.6666666666666666,hemG | socA | ygdR | aadA | yijP | phaF | citG2,"abaylyi,ccrescentus,mtuberculosis,styphimurium",0.13333333333333333,-0.08626311508121999,0.12099388853089334,-0.3120813766890724,-0.09245020107979968
40,polC | SA1100 | SA0379 | czcD | metY | dsbA | greA,"abaylyi,mgenitalium,mpne,saureus,syn3a",0.5333333333333333,pmmB | deoB | pyrH | pyrH | smbA | pyrH | pyrH | pyrH,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.8666666666666667,yieF | mdcB | livF | gltL | ychE | hmpA | sugI,"abaylyi,ccrescentus,mpne,mtuberculosis,styphimurium",0.0,-0.08385692340328527,0.13474438299589978,-0.33119923958061764,-0.09343725999600105
36,dnaA | valRS | yycJ | ompN | rpmB,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,styphimurium,syn3a",0.4,deoD | punA | deoD | deoD | pgk | pgk | pgk | pgk,"abaylyi,mgenitalium,mpne,saureus,styphimurium,syn3a",0.8,yibK | SA1672 | dlaT | map | glpK | dnaK | rpoC | msrA,"ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.4666666666666667,0.08340949921798697,-0.043640057911820546,-0.3333816859534851,-0.0978707482157729
92,dnaA | rpsN | argG | fbp | yafB | rfbI | yfhP | glpD,"abaylyi,mgenitalium,mpne,saureus,styphimurium,syn3a",0.3333333333333333,pgk | pgk | pgk | pgk | pgk | pta | pta | pta,"abaylyi,mgenitalium,mpne,saureus,styphimurium,syn3a",0.8,yibK | SA1672 | rimI | lpqI | fadE17 | yaiI | gidB | ydiA,"abaylyi,ccrescentus,mgenitalium,mtuberculosis,saureus,styphimurium",0.06666666666666667,-0.1491265331898002,0.022277923510034173,-0.18069970234873317,-0.10251610400949973
15,dnaA | rpsN | yjfQ | mmcB | ygiD | dnaA | orf242 | yieG,"ccrescentus,mtuberculosis,saureus,styphimurium,syn3a",0.2,adk | adk | adk | adk | adk | adk | adk | rpe,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.8,pyrD | dksA | pepN | map | metX | rlmN | fadB | mmsA,"abaylyi,ccrescentus,mtuberculosis,styphimurium",0.13333333333333333,-0.05123920805413338,-0.10884434226873894,-0.1483155031429702,-0.10279968448861417
42,dnaA | rplQ | yaoF | ysaA | yccX | hupB | ybeL | ydaL,"ccrescentus,mtuberculosis,saureus,styphimurium,syn3a",0.2,adk | adk | adk | adk | adk | adk | adk | folD,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.7333333333333333,amiC | vapC10 | hsp | ligC | eccB3 | tmk | glpQ2,"mtuberculosis,syn3a",0.2,0.047760919720000405,-0.09523923045127412,-0.26947927609537814,-0.10565252894221729
47,SAS083,"abaylyi,mtuberculosis,saureus",0.06666666666666667,gmk | gmk | gmk | gmk | gmk | gmk | gmk | gmk,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.8666666666666667,pepN | map | metX | dksA | pyrD | ftsW | gltD | metZ,"abaylyi,ccrescentus,mtuberculosis,saureus,styphimurium",0.26666666666666666,-0.18148341203441257,0.06387398357035612,-0.2072135327275689,-0.10827432039720845
21,dnaA | rpsN | rpsS | capG | pqqA | SAS051 | obg | murC,"abaylyi,mgenitalium,mpne,saureus,syn3a",0.7333333333333333,plsC | fakB | ackA | ackA | ackA | ack | ackA | rpe,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.6666666666666666,gatB | galE | galU | infA | ftsH | gltX | nusA | atpA,"abaylyi,ccrescentus,mgenitalium,mtuberculosis,saureus,styphimurium,syn3a",0.7333333333333333,-0.057827826127774,-0.061326318047636615,-0.21901409057597876,-0.11272274491712979
17,dnaA | msrA | smc | punA | def | bcsB; cps | SA0379 | SA2096,"abaylyi,mgenitalium,saureus,syn3a",0.8,ppa | ppa | ppa | ppa | ppa | pta | pta | pta,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.8666666666666667,lspA,"mgenitalium,mpne",0.4666666666666667,-0.3343060221303387,0.17977066530847885,-0.19061465623257615,-0.11505000435147868
63,rpsN | SA1415 | SA0003 | dnaA | greA | SAS051 | rplW | capG,"abaylyi,mgenitalium,saureus,styphimurium,syn3a",0.7333333333333333,galU | galU | galU | galU | galU | galU; gtaB | pta | pta,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.7333333333333333,prfB | glmM | infC | valS | prfA | rpoC | mnmE | pheS,"abaylyi,ccrescentus,mtuberculosis,styphimurium",0.8666666666666667,-0.10914946846856105,0.007952238776048011,-0.24588197586685281,-0.11569306851978862
31,dnaA | rpsU | rpsN | rpsO | greA | relA | rpsT,"mgenitalium,saureus,syn3a",0.8,ackA | ackA | ack | ackA | ackA | tmk | tmk | tmk,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.8,fruA | dusB | crcB | nth | nth | rluB | sugE | SA1459,"abaylyi,mgenitalium,mpne,mtuberculosis,saureus,syn3a",0.3333333333333333,-0.1100677529054903,-0.009647641345694619,-0.2380947859402505,-0.1192700600638118
110,rfbB | ftsI | nth | bcfA | ybhF | aarF | sitB | infA,"saureus,styphimurium",0.3333333333333333,pyrH | pyrH | smbA | pyrH | pyrH | pyrH | pyrH | pgk,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.8666666666666667,ldpD | poxB | areC | gacA | pepP,"abaylyi,ccrescentus,styphimurium",0.06666666666666667,-0.08479772769758943,-0.00019080281639688372,-0.28504542272142225,-0.12334465107846952
79,cbiF | citD | gltL | cbiG | proV | rbfA | pduK | ftsI,"ccrescentus,styphimurium",0.06666666666666667,pgi | pgi | pgi | gmk | gmk | gmk | gmk | gmk,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.9333333333333333,ldpD | poxB | areC | gacA | pepP,"abaylyi,ccrescentus,styphimurium",0.06666666666666667,-0.20213064113799456,0.13994725315705223,-0.31247968281675775,-0.12488769026590003
61,dnaA | rpsI | yjjV | tsf | rimM | ribF | sbcC | ysxC; yihA,"mgenitalium,saureus,styphimurium,syn3a",0.5333333333333333,pmmB | deoB | rpe | rpe | cfxE | rpe | nadK | pgpA,"ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.7333333333333333,ftsN | sigL | rplY | pduD | rplY | rpmD | pduP | citE,"ccrescentus,mtuberculosis,styphimurium",0.26666666666666666,-0.29606181475705867,0.14000509227224847,-0.22255418706063698,-0.12620363651514907
94,yaaA | yaeJ | yciH | vapB32 | ydiZ | nagD | vapB30 | gutQ,"abaylyi,mtuberculosis,styphimurium",0.0,pgi | pgi | pgi | prs | prs | prs | prs | prs,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.9333333333333333,tdk,mgenitalium,0.8,-0.17086925002245656,-0.059107148583406516,-0.1535459737509312,-0.1278407907855981
35,yicN | yqiK | ycfS | yjjY | yqgA | yjeH | yahN | yfiE,"abaylyi,ccrescentus,styphimurium,syn3a",0.06666666666666667,fba | fda | fbaA | fbaA | fba | nadD | dut | glf,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,syn3a",1.0,ffh | SA1100 | gltX | adk | galU | trmU | tpi | clpB,"abaylyi,ccrescentus,mtuberculosis,saureus,styphimurium,syn3a",0.8,-0.025255666671281776,-0.09171918507121139,-0.27732593864873833,-0.13143359679707717
78,cbiL | hycI | rplO | rnc | ssaP | hemC | hybE | pduL,styphimurium,0.06666666666666667,galE | galE | galE | galE | galE | gapA | gap | gap,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.7333333333333333,fpr | dnaQ | serC | tatC | ribF | parA | hisI | ftsK,"abaylyi,ccrescentus,mpne,mtuberculosis,styphimurium",0.4666666666666667,-0.24677949845723038,0.024058987941823394,-0.18966086156795292,-0.13746045736111998
112,mtaB | ctpH | gcpE | moeA2 | vapB10 | argS | dosT,"ccrescentus,mpne,mtuberculosis",0.2,folD | folD | folD | folD | folD | folD | nadK | tmk,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.8,hpx | scpA | mce3C | gpm2 | vapC9 | PE_PGRS51 | mpt83 | dacB2,mtuberculosis,0.0,-0.17764054930326645,0.04809268161455448,-0.28526251622814613,-0.13827012797228602
22,dnaA | dnaA | visC | hdaA | hmgA,"ccrescentus,mtuberculosis,styphimurium,syn3a",0.2,gmk | gmk | gmk | gmk | gmk | gmk | gmk | gmk,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.9333333333333333,pyrH | pheS | gmk | pyrH | gmk | valS | smbA | leuS,"mgenitalium,mpne,saureus,syn3a",1.0,0.0774029941850797,-0.17667763262783032,-0.3195997712698966,-0.13962480323754908
108,rimM | moxR3 | yhbH | qseB | kdsA | nrdR | rpmE2 | nusA,"abaylyi,ccrescentus,mtuberculosis,styphimurium",0.13333333333333333,ptsG | ptsG | ptsG | ptsG | pgi | pgi | pgi | pyrG,"abaylyi,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.9333333333333333,gcd | yiiM | tcrY | corA | aroP | ybdF | idi | yceG,"abaylyi,ccrescentus,mtuberculosis,styphimurium",0.0,-0.0005078775156311498,-0.08689822583159353,-0.3419136409959717,-0.14310658144773214
86,dnaA | dnaA | rpsT | greA | chaA | lysR,"ccrescentus,mtuberculosis,styphimurium,syn3a",0.26666666666666666,pgpA | galU | galU; gtaB | galU | galU | galU | galU | pfkA,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.7333333333333333,amiC | vapC10 | hsp | ligC | eccB3 | tmk | glpQ2,"mtuberculosis,syn3a",0.2,-0.0765499824898121,-0.15279209572083405,-0.21649158038664412,-0.1486112195324301
9,dnaA | rpsN | thrS,"ccrescentus,mgenitalium,mtuberculosis,saureus,syn3a",0.2,fbaA | fba | fda | fbaA | fba | tdk | tdk | nadD,"abaylyi,mgenitalium,mpne,saureus,styphimurium,syn3a",0.9333333333333333,ldh | uppS | polC | parE | dpj | cmk | pgi | def,"mgenitalium,saureus,syn3a",0.7333333333333333,-0.14205930832290506,-0.0646367479504801,-0.2508218703085864,-0.15250597552732384
6,rpsN | rpmJ | rpsS | rplW | rpsS | capG | rplF | rplR,"abaylyi,mgenitalium,mpne,saureus",0.7333333333333333,rpe | rpe | rpe | cfxE | pgm | gpmI | gpmI | pgm,"ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.7333333333333333,pyrH | pheS | gmk | pyrH | gmk | valS | smbA | leuS,"ccrescentus,mgenitalium,saureus,syn3a",1.0,-0.37142802541646913,0.19439140468619223,-0.2813668664231864,-0.1528011623844878
24,ygiR | yeaL | yfcZ | yhdV | yjcB | yaiZ | yjbO | yjbA,"abaylyi,styphimurium",0.0,adk | adk | adk | adk | adk | adk | adk | ackA,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.7333333333333333,murI | msbA | murC | purN | bioF | murD | glmM | fum,"abaylyi,ccrescentus,mtuberculosis,styphimurium,syn3a",0.8666666666666667,0.015286704535540168,-0.18235304722022636,-0.29852622638363024,-0.15519752302277215
119,yedF | yciK | yfiH | yjgP | ybbJ | yohK | yidG | yedE,styphimurium,0.06666666666666667,tpiA | tpiA | tpiA | tpiA | tpi | tpi | deoB | pmmB,"ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.8666666666666667,tdk,mgenitalium,0.8,-0.36599988377963216,-0.11242831082643977,0.008649930842933926,-0.15659275458771268
127,holA | xseB | secE | adk | recO | rimM,"abaylyi,mgenitalium,syn3a",0.7333333333333333,fba | fba | fbaA | fbaA | fda | pgi | pgi | pgi,"abaylyi,mgenitalium,mpne,mtuberculosis,saureus,syn3a",0.9333333333333333,rpiB | smc | ribF | natA,"mgenitalium,mpne,syn3a",0.9333333333333333,-0.2778002559938298,0.13559281000730206,-0.32985359049046187,-0.1573536788256632
105,dnaA | rpsN | rpsS | dnaA | pth | tyrS | rpmJ | pqqA,"abaylyi,mgenitalium,mpne,mtuberculosis,saureus,syn3a",0.8666666666666667,ack | ackA | ackA | ackA | ackA | gltP | gpmI | pgm,"abaylyi,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.7333333333333333,SA1100 | adk | dnaG | trmU | tmk | tpi | ffh | hisS,"abaylyi,ccrescentus,mgenitalium,mtuberculosis,saureus,styphimurium,syn3a",0.8666666666666667,-0.28263085685683553,0.16928044120923924,-0.3955758335528636,-0.16964208306681994
87,invA | pduN | rpsH | pduH | cbiG | rpmH | tus | cbiF,"ccrescentus,mtuberculosis,styphimurium",0.13333333333333333,galU | galU | galU; gtaB | galU | galU | galU | pgk | pgk,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.8,ldpD | poxB | areC | gacA | pepP,"abaylyi,ccrescentus,styphimurium",0.06666666666666667,-0.11778926290679258,-0.0027757541560857455,-0.3913321473761138,-0.17063238814633072
28,ygdB | ttrB | ybbA | usg | sdhC | sigF | ybdB | entA,"ccrescentus,styphimurium",0.06666666666666667,fda | fbaA | fba | fba | fbaA | gap | gapDH | gap,"abaylyi,mgenitalium,mpne,saureus,styphimurium,syn3a",1.0,tbpA | trg | ppk2 | livJ | yjjX | rseC | sitA,"ccrescentus,styphimurium",0.0,-0.48564477236018805,0.12468977048664187,-0.15970756963958826,-0.17355419050437815
29,dnaA | rpsN | rpsS | rpmC | SA1415 | rpsS | rpmC | dnaA,"abaylyi,mgenitalium,mpne,mtuberculosis,saureus,syn3a",0.8666666666666667,gmk | gmk | gmk | gmk | gmk | gmk | gmk | gmk,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.9333333333333333,SA1672 | glyA | dnaJ | pyrH | pheS | ffh | gmk | pyrH,"mgenitalium,mpne,saureus,syn3a",0.8666666666666667,-0.3440588310193798,0.14563452442295524,-0.342630617488802,-0.1803516413617422
99,rpsN | rpmJ | rplW | rpsS | rpsD | metS | thrRS | trpRS,"abaylyi,mgenitalium,saureus,syn3a",0.8666666666666667,pgi | pgi | pgi | fbaA | fba | fda | fba | fbaA,"abaylyi,mgenitalium,mpne,saureus,syn3a",1.0,prfB | glmM | mnmE | glmS | accD | guaA | dxs | dxr,"abaylyi,ccrescentus,mtuberculosis,styphimurium",0.6666666666666666,-0.3465413591352252,0.1306516105146652,-0.3318747291639138,-0.18258815926149127
93,rfbB | pduN | mrdA | nasE | uhpA | modA | ptsA | yiaC,"ccrescentus,mtuberculosis,styphimurium",0.06666666666666667,pmmB | deoB | ldh | ldh | folD | folD | folD | folD,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.6666666666666666,ldpD | poxB | areC | gacA | pepP,"abaylyi,ccrescentus,styphimurium",0.06666666666666667,-0.21355619845617332,0.05376247765207194,-0.40693198324142893,-0.18890856801517675
49,yhhX | ydgE | ycjF | yjbR | yheU | ydhI | yjgM | yjdB,styphimurium,0.0,pgk | pgk | pgk | pgk | pgk | pfkA | pfk | pfkA,"abaylyi,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.7333333333333333,frdA | moaE2 | devB | sigK | yidC | fzeA | hutI,"ccrescentus,mtuberculosis",0.2,-0.4296692110423669,0.2775560732460134,-0.42338072540585103,-0.19183128773406818
73,ygaM | yohD | yjjY | ybhQ | yfiE | yhhA | yqgA | ybdH,styphimurium,0.0,adk | adk | adk | adk | adk | adk | adk | gltP,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.8,SA2292 | hld | SA1335 | SA1888 | SAS083 | tagA | holB,"mpne,saureus",0.4,-0.44140106813808583,0.14359501444465356,-0.2777349678381977,-0.19184700717720995
38,dnaA | rpsN | rpsD | pth | proS | capG | rpsO | tyrS,"abaylyi,mgenitalium,saureus,syn3a",0.8666666666666667,eutD | pta | pta | pta | pta | fda | fba | fbaA,"abaylyi,ccrescentus,mgenitalium,mpne,saureus,styphimurium,syn3a",0.7333333333333333,SA1672 | glyA | dnaJ | ffh | glyA | pyrH | pheS | topA,"mgenitalium,mpne,saureus,syn3a",0.8666666666666667,-0.23607018947513522,0.06747568610725603,-0.41316501042827375,-0.19391983793205095
95,prgJ | stfG | rimI | hisS | citG | tehA | hemG | yheR,styphimurium,0.06666666666666667,adk | adk | adk | adk | adk | adk | adk | pgk,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.8666666666666667,SA2292 | hld | SA1335 | SA1888 | SAS083 | tagA | holB,"mpne,saureus",0.4,-0.28459610415736514,-0.12516215974648476,-0.18730262013483293,-0.19902029467956095
74,yecS | gapA | pduL | yigA | yrbB | ugpQ | ilvG | ttrB,styphimurium,0.06666666666666667,pmmB | deoB | pgk | pgk | pgk | pgk | pgk | tpi,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.8666666666666667,polB | malT | fliJ | yehY | yegQ | rimM | nhaB | ssaU,styphimurium,0.0,-0.2967280234833953,0.07449292605227176,-0.3874896640229102,-0.20324158715134458
117,dnaA | rpsN | yycJ | tyrS | rpmC | bcsB; cps | rpmC,"abaylyi,mgenitalium,saureus,syn3a",0.8,galE | galE | galE | galE | galE | deoB | pmmB | deoD,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,styphimurium,syn3a",0.6666666666666666,prfB | glmM | mnmE | glmS | accD | guaA | dxs | dxr,"abaylyi,ccrescentus,mtuberculosis,styphimurium",0.6666666666666666,-0.30650373079329923,-0.10830117299273613,-0.22506806807438917,-0.21329099062014154
91,yhhN | acpT,"ccrescentus,styphimurium",0.06666666666666667,deoB | pmmB | tdk | tdk | pgk | pgk | pgk | pgk,"abaylyi,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.8666666666666667,hpaA | fmu | recF | manA | fadE24,"abaylyi,ccrescentus,mtuberculosis,styphimurium",0.2,-0.44277646678085125,0.11518222296504113,-0.39900440213666716,-0.2421995486508258
