pair,locus_tag,gene,beril_call,deg_call
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_01908,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_01909,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_01915,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_01924,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_01960,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_01961,hemh,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_01962,heme,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_01969,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_01973,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_01986,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02015,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02016,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02017,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02018,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02019,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02020,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02021,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02023,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02025,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02026,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02027,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02028,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02029,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02030,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02031,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02033,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02034,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02035,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02037,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02040,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02041,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02042,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02044,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02046,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02051,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02052,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02055,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02056,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02057,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02058,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02059,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02061,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02062,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02066,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02068,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02069,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02070,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02072,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02073,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02074,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02076,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02077,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02078,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02079,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02081,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02086,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02087,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02088,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02106,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02114,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02123,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02140,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02143,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02151,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02155,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02215,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02219,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02220,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02227,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02233,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02279,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02280,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02327,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02357,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02366,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02371,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02407,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_A02331,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02504,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02623,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02793,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02801,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02812,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02909,,1,0
saur_NCTC8325_biotradis/DEG1017,SAOUHSC_02989,secy,0,1
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00003,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00009,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00015,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00018,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00026,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00027,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00226,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00227,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00331,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00345,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00372,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00374,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00396,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00413,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00414,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00420,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00444,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00445,recr,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00475,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00482,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00484,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00485,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00486,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00489,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00490,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00491,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00499,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00516,sece,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00518,rplk,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00526,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00528,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00529,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00530,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00536,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00549,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00573,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00575,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00578,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00579,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00640,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00645,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00659,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00728,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00762,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00778,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00781,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00785,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00788,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00789,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00836,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00848,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00850,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00851,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00857,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00868,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00869,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00871,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00872,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00878,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00881,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00885,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00920,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00933,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00947,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00953,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00957,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00964,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00980,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00981,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_00982,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01003,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_A00992,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01035,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01036,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01043,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01063,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01066,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01075,coad,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01100,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01106,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01142,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01143,mraw,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01144,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01145,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01150,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01154,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01163,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01168,pyrc,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01171,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01178,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01179,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01183,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01188,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01189,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01190,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01194,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01197,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01198,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01205,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01207,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01211,rpls,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01222,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01228,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01237,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01238,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01240,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01242,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01244,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01245,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01249,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01250,rpso,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01252,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01260,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01263,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01265,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01267,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01329,rpsn,0,1
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01333,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01337,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01338,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01350,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01434,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01466,recu,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01467,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01470,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01474,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01477,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01481,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01482,arob,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01483,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01488,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01501,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01507,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01544,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01551,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01559,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01568,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01575,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01579,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01591,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01598,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01599,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01614,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01625,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01659,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01661,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01666,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01667,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01668,era,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01672,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01682,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01684,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01697,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01698,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01700,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01701,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01719,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01720,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01721,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01727,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01741,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01742,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01746,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01750,ruvb,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01751,ruva,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01756,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01772,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01782,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01787,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01791,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01792,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01806,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01812,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01820,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01827,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01837,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01839,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01852,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01859,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01866,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01908,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01909,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01915,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01924,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01960,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01969,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01973,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_01986,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02015,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02016,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02017,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02018,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02019,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02020,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02021,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02023,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02025,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02026,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02027,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02028,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02029,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02030,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02031,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02033,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02034,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02035,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02037,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02040,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02041,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02042,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02044,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02046,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02051,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02052,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02055,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02056,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02057,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02058,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02059,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02061,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02062,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02066,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02068,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02069,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02070,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02072,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02073,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02074,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02076,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02077,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02078,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02079,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02081,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02086,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02087,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02088,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02106,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02114,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02123,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02140,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02143,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02151,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02155,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02215,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02219,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02220,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02227,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02233,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02279,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02280,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02327,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02357,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02366,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02371,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02405,glmm,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02407,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_A02331,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02488,rpmj,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02495,rplr,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02504,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02623,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02793,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02801,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02812,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02909,,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_02989,secy,0,1
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_03053,trme,1,0
saur_NCTC8325_biotradis/DEG1061,SAOUHSC_03055,rpmh,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS25220,rpmh,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00005,rnpa,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00020,mnme,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00035,rpsu,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00065,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00090,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00100,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00145,gabt,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00170,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00180,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00185,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00240,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00260,xerc,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00265,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00290,gatc,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00295,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00300,mrec,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00305,mred,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00325,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00330,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00335,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00360,fmt,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00365,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00380,,1,0
